Senior Citizen,Partner,Tenure,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn,Age,Married,Number of Dependents,CLTV,Population,Internet Service_Fiber optic,Internet Service_No,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
0,1,40,1,1,0,0,0,0,0,0,0,25.25,1006.9,0,43,1,1,3217,38818,False,True,False,True,True,False,False
0,1,58,0,0,1,1,0,0,1,0,1,45.35,2540.1,0,55,1,0,5137,19611,False,False,True,False,False,True,False
0,0,67,0,0,1,0,0,1,1,0,0,43.9,3097.2,0,44,0,0,6344,54880,False,False,False,True,False,True,False
1,1,51,1,1,1,0,0,0,0,0,1,77.5,3807.35,1,69,1,0,5748,11396,True,False,False,False,False,True,False
0,1,31,1,1,0,0,1,1,1,1,1,79.3,2484.0,0,47,1,0,5238,592,False,False,True,False,False,False,True
1,1,69,1,1,1,1,0,0,0,0,1,84.9,5785.65,0,77,1,0,4503,42832,True,False,False,False,True,False,False
0,1,32,1,1,0,0,0,1,0,0,1,79.25,2619.15,0,64,1,0,2735,9063,True,False,True,False,False,True,False
0,0,21,1,0,1,1,0,1,1,0,0,71.05,1524.85,0,23,0,0,5138,31422,False,False,False,True,True,False,False
0,0,52,1,0,1,0,1,0,0,0,0,53.75,2790.65,0,42,0,0,5957,8403,False,False,True,False,False,True,False
0,1,72,1,1,0,0,0,0,0,0,0,24.25,1784.5,0,42,1,3,5897,854,False,True,False,True,True,False,False
0,1,72,0,0,0,1,1,0,1,1,1,54.2,3937.45,1,51,1,0,4481,264,False,False,False,True,False,True,False
0,1,52,0,0,1,0,1,0,0,1,0,44.25,2276.1,0,48,1,2,6340,34894,False,False,True,False,False,False,False
0,0,41,1,0,0,0,0,1,0,0,0,50.05,2029.05,0,62,0,0,2157,20993,False,False,True,False,False,False,False
0,0,41,1,0,0,0,0,0,0,0,0,20.15,802.35,0,46,0,0,4982,31373,False,True,False,True,False,False,True
0,0,6,1,0,0,0,0,0,0,0,1,69.25,418.4,1,50,0,0,5816,36432,True,False,False,False,False,False,True
0,1,67,1,1,1,1,1,1,0,0,1,69.35,4653.25,0,39,1,1,5589,23362,False,False,True,False,True,False,False
0,1,16,1,0,0,0,0,0,0,0,0,19.35,275.9,0,40,1,3,4146,38091,False,True,False,False,False,False,True
0,0,17,1,0,0,0,0,0,0,0,0,19.15,343.45,0,35,0,0,2717,5654,False,True,False,True,False,False,True
0,1,35,1,0,1,1,1,0,0,0,0,61.0,2130.45,0,27,1,0,4355,118,False,False,False,False,False,False,True
0,1,58,1,0,0,0,0,0,0,0,0,20.5,1191.4,0,52,1,2,6186,4796,False,True,False,True,True,False,False
0,0,1,1,0,0,0,1,0,0,0,1,50.5,50.5,1,35,0,0,2077,626,False,False,False,False,False,True,False
0,1,52,0,0,0,1,1,1,1,0,0,50.2,2554.0,0,35,1,2,5396,1279,False,False,False,True,False,False,True
0,0,70,1,0,1,0,1,1,1,1,0,79.6,5589.45,0,60,0,0,5474,3169,False,False,False,True,False,False,False
0,1,19,1,1,0,0,0,0,0,0,1,24.9,467.7,0,20,1,1,5396,1477,False,True,False,True,False,False,False
1,0,1,1,1,0,0,0,0,0,0,1,74.4,74.4,1,68,0,0,3429,1237,True,False,False,False,False,True,False
0,1,35,1,0,1,0,1,1,1,1,1,106.9,3756.45,0,33,1,3,5447,303,True,False,False,False,False,True,False
0,0,32,1,1,0,0,1,0,1,1,1,101.35,3334.9,0,33,0,0,4341,632,True,False,False,False,False,True,False
0,1,17,1,0,1,0,0,1,0,0,1,55.35,920.5,0,25,1,3,5465,86,False,False,False,False,True,False,False
0,1,67,1,0,0,1,0,0,0,0,0,50.55,3431.75,0,44,1,3,5122,262,False,False,True,False,True,False,False
0,0,9,1,0,0,0,0,0,0,0,0,19.5,150.35,0,56,0,0,4883,35808,False,True,False,False,False,False,False
0,0,31,1,1,0,1,0,1,1,1,1,79.45,2587.7,1,37,0,0,2872,32848,False,False,True,False,False,False,True
0,0,4,1,1,1,0,0,0,1,0,0,90.65,367.95,0,43,0,0,3559,282,True,False,False,False,False,True,False
1,1,58,1,1,1,1,0,1,0,0,1,89.85,5125.75,0,71,1,1,5035,7503,True,False,True,False,False,False,False
0,0,60,1,0,1,0,1,1,1,1,0,79.0,4801.1,0,62,0,0,4807,178,False,False,True,False,False,False,True
0,0,58,1,1,0,0,1,1,1,1,1,104.65,6219.6,1,34,0,0,5411,614,True,False,True,False,False,True,False
0,0,1,1,0,0,0,0,0,0,0,0,19.55,19.55,0,35,0,0,3718,404,False,True,False,False,False,False,True
0,1,27,1,0,0,0,0,0,0,0,0,19.9,550.1,0,36,1,3,4870,19,False,True,False,True,False,False,True
1,1,66,1,1,1,1,1,1,1,1,1,116.25,7862.25,0,77,1,2,4578,3524,True,False,True,False,False,True,False
0,0,15,1,1,1,0,0,0,1,0,1,87.75,1242.2,0,20,0,0,5415,587,True,False,False,False,False,False,False
1,1,47,1,1,0,0,1,0,1,1,1,100.05,4871.05,1,68,1,0,5166,452,True,False,False,False,False,True,False
0,0,41,1,1,1,0,0,0,0,0,1,81.3,3190.65,0,32,0,0,2299,1351,True,False,False,False,True,False,False
0,1,59,0,0,0,0,0,0,1,1,1,44.3,2666.75,0,21,1,0,5905,1454,False,False,False,False,False,True,False
0,0,50,1,0,0,0,0,0,0,0,0,70.35,3533.6,0,45,0,2,5521,76,True,False,False,True,True,False,False
0,1,17,0,0,1,0,1,0,1,0,0,44.45,792.15,0,20,1,2,3522,23990,False,False,True,False,True,False,False
0,1,6,1,0,1,0,0,0,0,0,1,49.15,295.65,0,48,1,3,4076,9752,False,False,False,False,False,True,False
1,1,51,0,0,0,1,0,0,0,0,1,29.45,1459.35,0,71,1,0,6285,2064,False,False,False,False,True,False,False
0,0,44,1,0,0,1,0,1,1,1,0,100.55,4398.15,1,41,0,0,3486,9763,True,False,False,False,False,True,False
0,1,49,1,0,0,1,0,0,1,0,1,85.3,4297.95,0,44,1,0,4696,17922,True,False,False,False,True,False,False
0,0,2,1,0,0,1,0,0,1,1,0,95.65,167.3,1,34,0,0,5332,531,True,False,False,False,False,True,False
0,1,59,1,1,1,0,0,1,0,1,1,69.1,4096.9,0,30,1,0,4765,1931,False,False,True,False,False,False,True
1,0,50,1,1,1,1,0,0,1,0,1,70.35,3454.6,0,69,0,0,5596,8695,False,False,False,False,False,False,False
0,1,59,1,0,0,0,0,0,0,0,0,20.6,1286.0,0,45,1,2,6325,11168,False,True,False,True,False,False,True
0,0,18,1,1,0,0,0,0,0,0,0,74.15,1387.0,0,63,0,0,2643,1146,True,False,False,False,False,False,True
0,0,10,1,1,0,0,0,0,0,0,0,75.05,786.3,0,22,0,0,3399,301,True,False,False,False,False,True,False
0,1,14,1,0,0,0,0,0,0,0,0,44.6,641.25,0,57,1,0,4612,776,False,False,True,False,False,True,False
0,0,35,1,0,0,0,0,0,0,0,0,21.45,705.45,0,47,0,0,3967,17269,False,True,False,True,False,False,False
0,1,8,1,0,0,0,0,0,0,0,1,43.45,345.5,0,48,1,2,4184,565,False,False,True,False,False,False,True
0,1,18,1,0,0,0,0,0,0,0,0,20.05,345.9,0,56,1,3,4458,6439,False,True,True,False,False,False,False
0,1,60,1,1,1,1,0,0,1,0,0,94.15,5811.8,0,35,1,3,6399,1519,True,False,True,False,False,False,False
0,0,1,1,0,0,0,1,0,1,1,0,94.4,94.4,1,49,0,0,5764,13706,True,False,False,False,False,True,False
0,0,6,1,0,0,0,0,0,0,0,0,19.55,124.45,0,61,0,0,5980,17782,False,True,False,True,False,False,True
0,0,19,1,1,1,1,0,1,1,0,1,75.9,1375.6,0,49,0,3,4198,28382,False,False,False,False,False,False,True
0,1,53,1,1,1,1,0,1,0,0,0,64.15,3491.55,0,35,1,2,5570,1254,False,False,True,False,False,False,False
1,1,72,1,1,1,1,1,0,1,1,1,109.55,7920.7,0,67,1,0,4086,28318,True,False,False,True,False,False,False
0,1,60,1,1,0,1,1,1,1,1,1,110.8,6640.7,0,34,1,0,5942,495,True,False,False,True,True,False,False
0,0,1,1,0,0,0,0,0,1,0,1,55.0,55.0,1,47,0,0,3809,6189,False,False,False,False,True,False,False
0,0,13,1,0,0,0,1,1,0,0,0,53.45,718.1,0,40,0,1,4335,26971,False,False,False,False,False,False,True
0,1,5,1,0,0,0,0,0,0,0,0,69.95,320.4,0,47,1,2,3850,74,True,False,False,False,True,False,False
0,0,1,1,1,0,0,1,0,1,1,1,101.45,101.45,1,32,0,0,4390,1601,True,False,False,False,False,True,False
0,1,13,1,0,0,0,1,0,1,1,0,97.0,1334.45,0,60,1,1,5282,963,True,False,False,False,False,True,False
0,0,37,1,1,1,1,1,1,1,1,1,90.6,3358.65,0,42,0,0,2546,28,False,False,True,False,False,False,False
0,1,64,1,0,1,0,0,0,0,0,1,73.55,4764.0,0,40,1,0,5018,844,True,False,False,False,False,False,True
0,1,5,1,1,0,0,1,1,1,0,0,67.95,350.3,1,39,1,0,3889,101,False,False,False,False,False,False,False
0,1,61,1,1,0,1,0,1,0,1,1,94.35,5703.0,0,55,1,0,4676,3193,True,False,False,True,False,False,False
0,0,1,1,0,0,0,0,0,0,0,1,69.5,69.5,1,41,0,0,3365,513,True,False,False,False,False,True,False
0,0,1,1,0,0,0,0,0,0,0,1,18.85,18.85,1,53,0,0,4132,73,False,True,False,False,False,False,True
0,0,26,1,0,0,0,0,0,0,0,0,19.4,525.55,0,29,0,0,4602,145,False,True,True,False,False,False,True
0,0,1,1,0,0,0,0,0,0,0,1,69.2,69.2,1,44,0,0,4073,4579,True,False,False,False,False,True,False
0,1,24,1,0,0,0,0,0,0,0,0,19.75,483.15,0,32,1,0,3455,8812,False,True,False,True,False,False,True
0,1,17,0,0,0,0,1,1,1,1,0,54.6,934.8,0,29,1,0,4590,34967,False,False,True,False,False,True,False
0,0,26,0,0,0,0,1,0,0,0,1,29.8,786.5,0,24,0,2,3746,27786,False,False,False,False,False,False,True
0,0,1,1,0,0,0,0,0,0,0,1,69.65,69.65,1,30,0,0,5258,31586,True,False,False,False,False,True,False
1,1,40,1,1,1,0,0,0,1,1,0,101.85,4086.3,1,76,1,0,2837,30338,True,False,False,False,False,True,False
0,0,52,1,1,0,1,1,0,1,1,1,103.05,5364.8,0,33,0,0,5432,41476,True,False,False,False,False,True,False
0,0,1,1,0,0,1,1,0,0,0,1,82.3,82.3,1,64,0,0,4278,615,True,False,False,False,False,True,False
0,0,1,1,0,0,0,0,0,0,0,0,20.3,20.3,0,22,0,0,5203,21418,False,True,False,False,False,False,True
0,0,21,0,0,1,0,0,1,0,0,0,35.1,770.4,0,34,0,0,2991,899,False,False,False,True,False,False,True
0,1,67,1,1,0,1,1,0,1,1,1,105.7,6816.95,0,23,1,0,5027,595,True,False,True,False,False,False,False
0,1,44,1,0,1,0,0,1,0,0,0,56.25,2419.55,0,36,1,3,3918,269,False,False,False,False,False,False,False
0,1,70,0,0,0,1,1,1,1,1,0,60.35,4138.7,0,19,1,3,4122,265,False,False,True,False,False,True,False
0,0,3,1,0,0,0,0,0,1,0,0,79.25,267.6,1,33,0,0,4183,4552,True,False,False,False,False,True,False
0,1,56,1,0,1,1,1,0,0,0,1,59.8,3457.45,0,45,1,2,4964,290,False,False,False,True,False,False,False
0,0,13,1,1,0,0,0,0,0,1,1,84.6,1115.2,1,27,0,0,2659,417,True,False,False,False,False,True,False
0,1,58,1,1,1,1,0,0,0,1,1,93.4,5435.6,1,37,1,0,5989,344,True,False,False,False,False,False,False
0,1,42,1,1,0,0,0,0,1,1,1,94.2,4186.3,1,25,1,0,5458,228,True,False,False,False,False,True,False
1,1,1,0,0,0,0,0,0,0,0,0,25.05,25.05,1,74,1,0,2119,6277,False,False,False,False,False,True,False
0,1,46,1,1,1,0,1,1,0,1,0,99.65,4630.2,0,32,1,1,4736,2664,True,False,False,True,False,False,True
0,1,63,1,0,1,0,0,0,0,0,1,50.65,3221.25,0,37,1,1,4847,13840,False,False,False,True,False,False,False
0,0,11,1,0,0,1,1,1,0,0,1,60.9,688.5,0,23,0,0,2726,12348,False,False,False,False,False,True,False
0,1,15,1,1,0,0,1,1,0,0,1,59.65,867.1,0,22,1,2,3974,1162,False,False,False,False,False,False,False
0,1,72,0,0,1,1,1,1,1,1,1,64.7,4746.05,0,33,1,0,6075,960,False,False,False,True,False,True,False
0,0,29,0,0,0,0,0,0,0,0,1,25.1,712.85,1,53,0,0,2796,2602,False,False,False,False,True,False,False
0,0,1,1,0,0,0,1,0,0,0,0,48.95,48.95,1,22,0,2,3913,2156,False,False,False,False,False,True,False
0,1,6,1,0,0,0,0,0,1,0,0,54.85,355.1,0,23,1,2,5729,1902,False,False,False,False,False,True,False
0,0,1,1,0,0,0,0,0,0,0,0,45.3,45.3,1,59,0,0,5774,84,False,False,False,False,False,True,False
0,1,63,1,1,0,1,0,0,0,1,1,91.35,5764.7,0,62,1,2,4512,170,True,False,True,False,False,True,False
0,0,2,1,0,0,0,1,0,0,1,1,85.85,167.3,1,58,0,0,3273,48690,True,False,False,False,False,True,False
0,1,18,1,1,0,0,0,0,0,0,0,25.1,428.45,0,33,1,1,3675,373,False,True,False,True,False,False,True
0,1,43,0,0,1,0,0,1,0,0,0,34.0,1505.35,0,34,1,0,5409,392,False,False,False,False,False,False,False
0,0,15,0,0,1,1,1,1,0,0,0,45.9,693.45,0,60,0,0,3572,3357,False,False,True,False,False,False,True
0,0,10,1,1,0,0,0,0,1,1,0,95.2,930.4,1,54,0,0,4922,295,True,False,False,False,False,True,False
0,1,55,1,0,0,0,0,0,0,0,0,20.5,1177.95,0,57,1,3,5011,616,False,True,False,True,False,False,True
0,0,49,1,1,0,0,0,1,1,1,1,100.6,5069.65,1,42,0,0,5585,1294,True,False,True,False,False,False,False
0,1,6,1,0,0,1,1,0,0,0,1,55.3,324.25,1,49,1,1,3878,397,False,False,False,False,False,False,True
0,1,70,1,0,0,0,0,0,0,0,0,20.35,1458.1,0,38,1,1,5748,42239,False,True,False,True,True,False,False
1,0,2,1,1,0,0,0,0,0,0,1,74.85,156.4,1,79,0,0,5378,1026,True,False,False,False,False,False,True
1,1,63,0,0,1,0,0,1,0,0,0,36.1,2298.9,0,76,1,0,5089,268,False,False,True,False,False,False,False
0,0,25,1,0,0,1,0,1,0,1,1,65.8,1679.65,0,33,0,0,3962,911,False,False,False,False,False,False,False
1,0,18,1,0,0,0,0,0,0,0,0,20.35,369.6,0,77,0,0,4713,734,False,True,True,False,False,False,False
1,1,28,1,1,0,1,0,1,1,1,1,105.8,2998.0,0,67,1,0,4174,482,True,False,False,False,False,True,False
1,0,53,1,0,1,1,0,1,0,1,1,96.75,5206.55,0,72,0,0,4766,1236,True,False,True,False,False,False,True
0,0,35,1,0,0,1,1,0,1,1,1,102.35,3626.1,1,26,0,0,2473,1845,True,False,True,False,False,False,False
0,0,1,0,0,0,0,0,0,0,0,0,24.4,24.4,0,45,0,0,4570,386,False,False,False,False,False,False,True
0,1,70,1,1,1,1,1,1,1,1,0,115.65,7968.85,1,51,1,0,5563,3756,True,False,True,False,True,False,False
0,0,2,1,0,0,0,1,1,0,0,1,79.85,152.45,1,46,0,0,3280,1554,True,False,False,False,False,True,False
0,1,26,1,0,0,1,0,1,1,1,1,73.05,1959.5,0,35,1,0,2753,1586,False,False,False,False,False,True,False
0,0,34,1,0,1,1,0,0,0,1,0,64.35,2053.05,0,55,0,0,3445,816,False,False,True,False,False,True,False
0,0,19,1,0,0,0,0,0,0,0,0,20.5,398.55,0,29,0,1,4855,598,False,True,False,True,False,False,True
0,0,15,1,1,0,0,0,0,0,0,1,76.0,1130.85,1,29,0,0,4938,78,True,False,False,False,False,False,True
0,1,62,1,0,1,0,1,0,0,0,0,54.75,3425.35,0,22,1,3,5010,830,False,False,True,False,True,False,False
1,0,42,1,1,0,1,1,0,1,1,1,104.75,4323.45,1,69,0,0,2984,124,True,False,False,False,False,False,False
0,0,9,1,0,1,1,0,0,1,1,1,74.65,703.55,1,31,0,0,5900,42239,False,False,False,False,False,True,False
0,0,24,1,0,1,0,0,0,0,0,1,51.15,1275.7,0,60,0,0,5796,431,False,False,False,False,False,True,False
1,1,68,0,0,1,1,1,0,0,0,1,41.95,2965.75,0,79,1,0,5607,7309,False,False,False,True,False,True,False
0,1,31,1,0,0,0,1,1,0,0,0,54.35,1647.0,0,20,1,1,3615,240,False,False,False,False,False,False,True
0,0,1,1,0,0,0,0,0,0,1,1,56.25,56.25,1,49,0,0,3065,829,False,False,False,False,False,True,False
0,1,21,1,1,0,0,1,1,1,1,1,106.1,2249.95,1,27,1,0,3584,182,True,False,False,False,False,True,False
0,1,63,1,0,0,1,0,0,1,1,1,96.0,6109.75,0,20,1,0,5016,4931,True,False,True,False,False,True,False
1,0,2,1,0,0,0,0,0,0,1,1,79.75,159.4,1,74,0,0,4038,263,True,False,False,False,False,False,False
0,1,61,0,0,0,1,1,1,1,1,1,61.45,3751.15,0,46,1,3,5063,433,False,False,False,True,False,False,False
0,0,1,1,0,0,0,0,0,0,0,0,68.65,68.65,1,62,0,0,3052,215,True,False,False,False,False,True,False
0,0,18,1,0,0,0,0,0,0,0,0,19.65,411.25,0,32,0,0,4695,26438,False,True,True,False,False,False,True
0,1,6,1,0,0,0,0,0,0,0,0,19.0,105.5,0,38,1,3,5518,459,False,True,True,False,True,False,False
0,0,33,1,1,0,1,0,0,1,1,1,100.0,3320.6,0,44,0,0,4643,88,True,False,False,False,False,True,False
0,0,16,1,0,0,0,0,0,0,0,0,20.25,327.45,1,24,0,0,4327,332,False,True,False,False,False,False,False
0,1,56,1,0,0,0,1,1,1,1,1,98.7,5669.5,0,62,1,0,5141,528,True,False,False,False,False,True,False
0,0,23,1,0,0,0,0,0,0,0,0,19.8,465.45,0,50,0,3,3058,4231,False,True,True,False,False,False,True
0,0,9,1,0,0,0,1,0,0,0,1,73.8,704.3,0,54,0,0,4895,405,True,False,False,False,False,True,False
1,1,14,1,1,0,1,0,0,1,1,1,100.2,1369.8,1,71,1,0,3369,734,True,False,False,False,False,True,False
0,1,15,1,1,0,0,0,0,0,0,1,74.9,1107.25,1,39,1,0,2510,439,True,False,False,False,False,False,False
0,0,5,1,0,0,0,0,0,0,0,0,20.05,95.55,0,26,0,0,2483,3749,False,True,False,False,True,False,False
0,1,61,1,1,1,1,0,0,1,1,1,106.2,6375.2,0,40,1,0,6298,5896,True,False,False,False,False,True,False
0,1,70,1,1,1,1,1,1,1,1,1,116.55,8152.3,0,21,1,2,6116,843,True,False,False,True,True,False,False
0,0,15,1,1,1,0,0,0,1,1,1,99.7,1566.75,0,53,0,0,4157,9538,True,False,False,False,False,True,False
0,1,8,1,0,0,0,0,0,0,0,0,19.7,130.25,0,27,1,1,5962,5096,False,True,False,True,False,False,True
0,1,8,1,0,0,0,0,0,0,0,0,19.5,162.15,0,19,1,2,3598,1839,False,True,False,True,False,False,True
0,0,4,0,0,1,0,0,0,0,0,1,29.15,110.05,0,53,0,0,2657,857,False,False,False,False,False,False,True
0,0,34,1,0,1,1,0,0,0,0,0,55.0,1885.15,0,31,0,0,4027,650,False,False,True,False,False,False,True
0,1,68,1,1,1,1,1,1,1,1,1,90.8,6302.85,0,38,1,0,4265,88,False,False,False,True,True,False,False
0,1,45,0,0,0,1,1,1,0,1,0,51.0,2264.5,0,52,1,2,4534,1332,False,False,True,False,False,False,False
1,0,9,1,1,0,0,1,0,1,0,1,90.1,816.8,0,66,0,0,2893,104,True,False,False,False,False,True,False
0,0,22,1,1,1,0,0,1,0,0,1,59.05,1253.5,0,33,0,0,3995,1177,False,False,False,False,False,False,True
0,0,2,1,0,0,0,0,0,0,0,0,20.3,41.2,0,39,0,0,5074,132,False,True,False,False,False,False,True
0,1,70,1,1,0,1,1,1,1,0,0,72.95,5265.55,0,50,1,0,6466,231,False,False,False,True,False,False,False
0,0,10,1,1,1,0,1,1,0,1,0,73.55,693.3,0,23,0,1,4434,946,False,False,True,False,True,False,False
0,0,72,1,1,1,0,1,1,1,1,0,84.3,5997.1,0,55,0,0,6012,3093,False,False,False,True,True,False,False
0,1,49,1,0,0,1,1,0,1,1,0,78.0,3824.2,0,23,1,1,4200,42239,False,False,True,False,True,False,False
1,0,54,1,1,0,1,0,1,1,0,0,72.1,3886.05,0,68,0,0,4277,277,False,False,True,False,False,False,True
0,0,71,1,1,1,1,1,0,1,1,1,106.75,7283.25,0,57,0,0,5610,385,True,False,False,True,True,False,False
0,0,22,1,0,0,0,0,0,0,0,1,19.25,412.55,0,50,0,0,2691,1822,False,True,True,False,False,False,True
0,1,50,1,0,0,0,0,0,0,0,0,20.55,1070.25,0,37,1,3,4878,85,False,True,False,True,True,False,False
0,1,43,1,0,0,0,0,0,0,0,0,20.0,817.95,0,51,1,2,4882,957,False,True,True,False,False,False,True
0,1,45,1,1,0,0,0,0,0,0,1,24.65,1171.3,0,21,1,1,2194,481,False,True,False,True,True,False,False
1,0,64,1,1,1,1,0,0,1,1,1,103.5,6548.65,0,78,0,0,5125,4236,True,False,False,False,False,False,False
0,1,23,1,1,0,0,0,0,0,0,0,23.85,625.65,0,61,1,3,5945,61,False,True,False,True,False,False,True
0,1,68,1,1,0,0,0,0,0,0,0,25.8,1911.5,0,41,1,0,4747,322,False,True,False,True,True,False,False
0,0,1,1,0,0,0,0,0,0,0,1,70.85,70.85,1,51,0,0,2874,348,True,False,False,False,False,True,False
0,0,2,1,0,0,0,0,0,0,0,1,69.8,134.7,1,56,0,0,2320,227,True,False,False,False,True,False,False
0,0,26,1,0,0,0,0,1,1,0,0,59.45,1507.0,0,47,0,0,2074,408,False,False,True,False,True,False,False
0,1,55,0,0,0,0,1,1,1,1,1,54.55,2978.3,1,30,1,0,6041,19440,False,False,False,False,False,False,False
0,0,14,1,0,0,0,0,0,0,0,1,20.05,299.3,0,27,0,0,5728,72,False,True,False,False,False,True,False
0,1,71,1,0,1,0,1,1,1,1,1,82.55,5832.65,0,34,1,0,4668,116,False,False,False,True,False,True,False
0,0,64,1,1,1,1,1,1,1,0,0,81.25,5567.55,0,25,0,0,4761,2595,False,False,True,False,False,True,False
0,0,7,1,0,0,0,0,1,1,1,1,70.75,450.8,1,57,0,0,2248,162,False,False,False,False,True,False,False
0,0,57,1,0,1,1,1,1,1,0,1,74.3,4166.35,0,61,0,0,5741,4158,False,False,False,True,True,False,False
0,1,13,1,1,0,1,1,0,1,0,0,94.1,1215.6,1,26,1,0,2973,1943,True,False,False,False,False,True,False
0,1,3,0,0,1,0,0,0,0,0,0,29.7,91.7,1,46,1,2,2613,858,False,False,False,False,True,False,False
1,1,72,1,1,0,1,1,1,1,1,0,109.7,7898.45,0,76,1,0,4319,1291,True,False,False,True,True,False,False
0,1,40,1,1,0,1,1,0,1,0,1,96.35,3915.4,0,51,1,2,2004,4806,True,False,False,False,True,False,False
0,1,14,1,1,0,0,0,1,1,0,1,66.6,979.5,0,48,1,0,3516,4002,False,False,False,False,True,False,False
0,1,2,1,0,0,0,0,0,0,0,1,44.5,90.05,0,33,1,1,5456,942,False,False,False,False,False,True,False
1,0,66,1,1,0,1,1,1,1,1,0,110.9,7432.05,1,69,0,0,4389,678,True,False,True,False,True,False,False
0,1,38,1,1,0,0,1,1,1,1,1,105.0,4026.4,1,60,1,0,2341,4258,True,False,False,False,False,True,False
0,0,1,0,0,0,0,0,0,0,0,1,25.3,25.3,1,20,0,3,5421,4258,False,False,False,False,False,True,False
0,0,22,1,0,0,1,0,1,0,0,1,55.15,1193.05,1,22,0,0,5866,4258,False,False,True,False,True,False,False
0,0,1,1,0,0,0,0,0,0,0,1,20.1,20.1,1,25,0,0,4389,4258,False,True,False,False,False,False,True
0,0,5,1,0,0,0,0,0,1,0,1,80.1,398.55,0,56,0,0,5225,58198,True,False,False,False,False,False,True
0,1,29,1,1,1,0,0,1,1,0,0,69.05,1958.45,0,26,1,2,4459,67852,False,False,True,False,False,False,False
0,1,1,1,0,0,0,0,0,0,0,1,69.9,69.9,1,49,1,0,2100,4258,True,False,False,False,False,False,True
0,0,3,1,0,0,0,0,0,0,0,0,20.4,63.15,0,42,0,0,5695,62784,False,True,False,False,False,False,True
0,1,71,1,0,0,0,0,0,0,0,0,19.7,1301.1,0,53,1,1,4808,45025,False,True,False,True,True,False,False
0,0,9,1,0,0,1,0,0,0,0,1,50.1,484.05,0,34,0,2,4738,30852,False,False,False,False,False,True,False
0,0,43,1,1,0,1,0,0,1,1,1,101.4,4528.0,1,39,0,0,3370,4258,True,False,False,False,False,True,False
0,0,48,1,1,1,1,1,0,1,1,1,83.45,3887.85,0,30,0,0,4250,101215,False,False,True,False,True,False,False
0,0,26,1,1,1,1,0,0,0,0,1,86.65,2208.75,0,19,0,0,4469,30596,True,False,False,False,True,False,False
0,0,9,1,0,0,0,0,0,0,0,0,20.15,238.15,0,63,0,0,3772,9732,False,True,False,False,False,False,False
0,0,1,1,0,0,0,0,0,0,1,1,80.8,80.8,1,34,0,0,4424,4258,True,False,False,False,False,True,False
0,1,46,1,0,0,0,0,0,0,0,0,19.4,958.15,0,46,1,3,4630,15140,False,True,False,True,True,False,False
0,0,2,1,1,0,0,0,0,0,1,0,62.05,118.3,1,44,0,0,5344,4258,False,False,False,False,False,False,False
1,0,1,1,1,0,0,0,0,0,0,1,76.45,76.45,1,74,0,0,3763,4258,True,False,False,False,False,True,False
0,1,64,0,0,1,0,1,1,1,1,1,60.05,3845.45,0,48,1,1,4120,47143,False,False,False,True,False,False,False
1,0,12,1,1,0,1,0,0,1,0,1,91.3,1094.5,1,79,0,0,4703,4258,True,False,False,False,False,True,False
1,1,6,1,0,0,0,1,0,1,1,1,95.75,573.75,1,69,1,0,5750,4258,True,False,False,False,False,True,False
0,1,59,1,0,0,0,0,0,0,0,0,20.35,1267.0,0,29,1,0,5757,3012,False,True,True,False,False,False,True
0,0,7,1,0,0,1,0,0,1,1,1,94.05,633.45,0,20,0,0,5545,68701,True,False,True,False,False,False,True
1,1,72,1,1,1,1,1,0,1,1,1,84.1,6129.65,0,72,1,0,4999,47487,False,False,False,True,True,False,False
1,0,16,1,0,0,0,0,0,0,1,1,78.75,1218.25,0,68,0,0,4351,44150,True,False,False,False,False,True,False
0,1,25,1,1,0,0,1,0,0,0,0,55.55,1405.3,0,49,1,0,2950,41175,False,False,False,False,True,False,False
0,1,34,1,1,1,1,0,1,0,0,0,62.65,2274.9,1,19,1,0,3918,73686,False,False,False,False,False,True,False
0,0,1,1,1,0,0,0,0,0,0,1,74.5,74.5,1,33,0,0,2016,48727,True,False,False,False,False,True,False
0,1,10,1,1,0,1,1,0,1,1,1,102.1,1068.85,1,31,1,0,3596,30568,True,False,False,False,True,False,False
0,1,24,1,0,0,0,0,0,0,0,0,20.1,533.9,0,56,1,0,5689,41713,False,True,True,False,False,False,True
0,1,10,1,1,1,1,0,0,1,0,0,70.3,676.15,0,42,1,1,5496,38415,False,False,True,False,False,True,False
0,1,69,1,0,1,1,0,0,0,0,1,53.65,3804.4,0,36,1,0,6092,46960,False,False,True,False,True,False,False
0,0,57,1,0,0,0,0,0,0,0,0,20.75,1118.8,0,37,0,0,6271,49431,False,True,False,True,False,False,True
0,1,50,1,0,0,1,1,1,1,1,1,103.4,5236.4,0,38,1,1,5437,58218,True,False,True,False,False,False,False
0,1,28,0,0,1,0,1,1,1,0,0,50.8,1386.8,0,42,1,1,3240,27799,False,False,True,False,False,False,True
0,0,16,1,0,1,0,0,0,0,0,1,50.15,762.25,1,21,0,0,4254,32901,False,False,False,False,False,True,False
0,0,25,1,0,1,1,0,1,1,1,1,79.0,1902.0,0,28,0,0,5263,56709,False,False,False,False,False,False,True
